Product,Date,Quantity Sold,Price,Revenue,Location,Category
Product_7,2024-05-03,14,71.39,999.46,Chennai,Beauty
Product_47,2024-05-16,1,233.58,233.58,Delhi,Groceries
Product_18,2024-03-17,5,469.14,2345.7,Bangalore,Beauty
Product_26,2024-04-28,8,436.96,3495.68,Chennai,Groceries
Product_29,2024-03-06,6,81.87,491.22,Bangalore,Stationery
Product_46,2024-05-06,4,256.62,1026.48,Hyderabad,Fashion
Product_32,2024-05-07,8,399.01,3192.08,Bangalore,Fashion
Product_10,2024-02-23,4,321.53,1286.12,Bangalore,Beauty
Product_15,2024-04-14,12,91.88,1102.56,Bangalore,Electronics
Product_23,2024-04-02,11,119.12,1310.32,Mumbai,Fashion
Product_39,2024-03-25,3,361.81,1085.43,Hyderabad,Groceries
Product_47,2024-02-16,13,390.1,5071.3,Mumbai,Fashion
Product_38,2024-01-18,6,197.29,1183.74,Hyderabad,Groceries
Product_22,2024-05-16,11,183.52,2018.72,Delhi,Fashion
Product_37,2024-06-04,18,132.16,2378.88,Delhi,Groceries
Product_31,2024-04-17,2,388.19,776.38,Hyderabad,Stationery
Product_14,2024-03-24,20,247.98,4959.6,Mumbai,Stationery
Product_41,2024-06-25,17,379.92,6458.64,Hyderabad,Groceries
Product_24,2024-05-30,1,296.35,296.35,Bangalore,Stationery
Product_34,2024-03-03,9,447.11,4023.99,Mumbai,Fashion
Product_7,2024-06-15,9,369.63,3326.67,Delhi,Stationery
Product_42,2024-05-28,7,83.65,585.55,Chennai,Electronics
Product_5,2024-02-21,7,174.04,1218.28,Bangalore,Groceries
Product_44,2024-05-30,16,234.77,3756.32,Hyderabad,Electronics
Product_35,2024-06-19,9,415.13,3736.17,Mumbai,Groceries
Product_16,2024-06-05,5,79.78,398.9,Hyderabad,Fashion
Product_1,2024-03-08,11,135.78,1493.58,Delhi,Electronics
Product_33,2024-05-24,20,278.02,5560.4,Bangalore,Beauty
Product_29,2024-03-25,19,396.42,7531.98,Mumbai,Groceries
Product_31,2024-06-09,3,406.69,1220.07,Delhi,Beauty
Product_5,2024-03-08,7,222.36,1556.52,Mumbai,Groceries
Product_41,2024-04-06,16,364.17,5826.72,Mumbai,Fashion
Product_3,2024-04-19,15,147.06,2205.9,Chennai,Fashion
Product_44,2024-02-13,5,95.25,476.25,Chennai,Groceries
Product_38,2024-06-21,10,87.05,870.5,Hyderabad,Electronics
Product_39,2024-06-15,5,309.94,1549.7,Bangalore,Groceries
Product_3,2024-04-09,13,229.64,2985.32,Delhi,Fashion
Product_31,2024-04-29,4,100.45,401.8,Mumbai,Stationery
Product_31,2024-03-12,20,459.78,9195.6,Chennai,Fashion
Product_17,2024-03-08,11,262.99,2892.89,Chennai,Stationery
Product_10,2024-06-17,19,328.7,6245.3,Bangalore,Beauty
Product_6,2024-02-17,14,85.23,1193.22,Hyderabad,Fashion
Product_30,2024-05-17,8,439.27,3514.16,Hyderabad,Beauty
Product_22,2024-06-17,5,470.59,2352.95,Bangalore,Electronics
Product_26,2024-06-13,2,111.25,222.5,Mumbai,Beauty
Product_35,2024-01-04,14,254.4,3561.6,Hyderabad,Fashion
Product_17,2024-03-24,4,85.46,341.84,Chennai,Beauty
Product_22,2024-02-18,17,207.19,3522.23,Delhi,Groceries
Product_34,2024-02-08,13,476.28,6191.64,Bangalore,Fashion
Product_3,2024-06-23,7,403.94,2827.58,Hyderabad,Electronics
Product_38,2024-06-05,19,346.95,6592.05,Chennai,Electronics
Product_10,2024-02-27,10,337.16,3371.6,Mumbai,Stationery
Product_48,2024-02-21,10,56.89,568.9,Mumbai,Electronics
Product_37,2024-04-06,3,402.64,1207.92,Bangalore,Beauty
Product_14,2024-01-14,19,359.35,6827.65,Hyderabad,Fashion
Product_8,2024-04-18,2,375.75,751.5,Hyderabad,Beauty
Product_32,2024-01-20,18,329.21,5925.78,Hyderabad,Electronics
Product_13,2024-02-09,12,109.85,1318.2,Bangalore,Stationery
Product_11,2024-03-23,13,158.01,2054.13,Bangalore,Fashion
Product_6,2024-04-08,18,375.55,6759.9,Chennai,Fashion
Product_11,2024-02-25,9,319.87,2878.83,Bangalore,Beauty
Product_46,2024-06-26,19,233.63,4438.97,Delhi,Stationery
Product_4,2024-04-05,20,246.73,4934.6,Hyderabad,Groceries
Product_24,2024-02-16,8,386.65,3093.2,Delhi,Groceries
Product_35,2024-02-13,1,260.34,260.34,Hyderabad,Groceries
Product_35,2024-03-23,9,392.96,3536.64,Chennai,Stationery
Product_31,2024-03-16,1,374.18,374.18,Delhi,Electronics
Product_21,2024-02-18,12,200.37,2404.44,Bangalore,Groceries
Product_30,2024-05-28,19,263.19,5000.61,Delhi,Electronics
Product_8,2024-06-18,11,416.49,4581.39,Delhi,Fashion
Product_42,2024-01-18,20,481.69,9633.8,Chennai,Electronics
Product_19,2024-06-25,3,432.99,1298.97,Hyderabad,Stationery
Product_13,2024-02-15,20,228.26,4565.2,Hyderabad,Beauty
Product_26,2024-01-20,14,299.95,4199.3,Mumbai,Beauty
Product_20,2024-03-17,1,96.75,96.75,Hyderabad,Groceries
Product_49,2024-06-05,15,285.73,4285.95,Delhi,Stationery
Product_24,2024-02-22,1,392.73,392.73,Bangalore,Electronics
Product_33,2024-03-26,18,227.31,4091.58,Hyderabad,Electronics
Product_10,2024-03-29,2,284.73,569.46,Mumbai,Fashion
Product_18,2024-01-23,17,131.31,2232.27,Bangalore,Fashion
Product_45,2024-06-26,10,279.33,2793.3,Mumbai,Fashion
Product_47,2024-04-11,11,380.83,4189.13,Chennai,Groceries
Product_8,2024-04-09,3,93.3,279.9,Chennai,Beauty
Product_11,2024-05-26,11,117.69,1294.59,Chennai,Electronics
Product_14,2024-03-06,8,100.63,805.04,Delhi,Stationery
Product_27,2024-04-04,13,315.55,4102.15,Hyderabad,Groceries
Product_45,2024-05-22,17,374.64,6368.88,Delhi,Electronics
Product_23,2024-05-30,3,175.74,527.22,Hyderabad,Fashion
Product_30,2024-03-09,7,388.12,2716.84,Mumbai,Electronics
Product_14,2024-03-01,2,116.4,232.8,Hyderabad,Fashion
Product_48,2024-04-18,6,459.81,2758.86,Bangalore,Electronics
Product_26,2024-02-11,16,166.27,2660.32,Bangalore,Electronics
Product_16,2024-05-09,4,284.84,1139.36,Hyderabad,Beauty
Product_21,2024-01-27,6,316.67,1900.02,Delhi,Electronics
Product_19,2024-03-22,8,178.34,1426.72,Hyderabad,Beauty
Product_42,2024-02-01,13,255.14,3316.82,Delhi,Fashion
Product_33,2024-01-20,11,346.77,3814.47,Hyderabad,Beauty
Product_1,2024-02-03,6,84.03,504.18,Chennai,Beauty
Product_49,2024-03-08,2,241.95,483.9,Delhi,Beauty
Product_18,2024-02-25,3,497.51,1492.53,Chennai,Electronics
Product_17,2024-01-27,1,417.98,417.98,Delhi,Stationery
Product_2,2024-01-12,9,93.59,842.31,Mumbai,Fashion
Product_11,2024-06-26,1,216.31,216.31,Hyderabad,Electronics
Product_25,2024-05-19,4,479.7,1918.8,Bangalore,Groceries
Product_5,2024-04-06,12,469.37,5632.44,Bangalore,Electronics
Product_5,2024-03-02,15,186.93,2803.95,Chennai,Fashion
Product_27,2024-04-14,19,273.17,5190.23,Hyderabad,Beauty
Product_13,2024-04-25,17,144.09,2449.53,Chennai,Beauty
Product_15,2024-05-31,16,485.1,7761.6,Mumbai,Groceries
Product_29,2024-02-21,6,194.98,1169.88,Hyderabad,Beauty
Product_26,2024-01-01,14,488.69,6841.66,Chennai,Fashion
Product_9,2024-05-05,13,306.6,3985.8,Bangalore,Beauty
Product_44,2024-02-01,14,124.61,1744.54,Chennai,Stationery
Product_13,2024-01-16,14,495.57,6937.98,Delhi,Beauty
Product_43,2024-05-03,11,363.38,3997.18,Hyderabad,Beauty
Product_41,2024-05-28,8,237.21,1897.68,Delhi,Fashion
Product_28,2024-01-16,13,253.42,3294.46,Chennai,Beauty
Product_26,2024-01-05,11,136.62,1502.82,Delhi,Beauty
Product_8,2024-06-18,2,470.5,941.0,Bangalore,Electronics
Product_25,2024-02-05,11,256.75,2824.25,Hyderabad,Fashion
Product_3,2024-01-19,3,249.47,748.41,Delhi,Groceries
Product_26,2024-01-08,17,93.77,1594.09,Hyderabad,Electronics
Product_6,2024-01-06,3,353.4,1060.2,Chennai,Fashion
Product_36,2024-06-04,4,488.42,1953.68,Chennai,Groceries
Product_49,2024-04-29,17,89.14,1515.38,Hyderabad,Electronics
Product_20,2024-04-17,13,467.51,6077.63,Hyderabad,Fashion
Product_31,2024-04-05,7,360.1,2520.7,Chennai,Groceries
Product_18,2024-06-18,19,388.31,7377.89,Bangalore,Electronics
Product_2,2024-03-01,8,158.71,1269.68,Bangalore,Groceries
Product_22,2024-03-07,4,376.03,1504.12,Chennai,Fashion
Product_8,2024-04-22,17,80.58,1369.86,Hyderabad,Stationery
Product_42,2024-02-01,1,85.15,85.15,Hyderabad,Beauty
Product_9,2024-02-26,4,347.69,1390.76,Chennai,Groceries
Product_15,2024-03-30,13,347.19,4513.47,Hyderabad,Groceries
Product_22,2024-05-17,6,420.32,2521.92,Delhi,Electronics
Product_13,2024-01-21,17,408.44,6943.48,Delhi,Beauty
Product_38,2024-02-08,14,92.47,1294.58,Mumbai,Stationery
Product_33,2024-01-01,2,400.59,801.18,Mumbai,Stationery
Product_14,2024-02-16,15,133.01,1995.15,Mumbai,Groceries
Product_3,2024-03-23,2,116.38,232.76,Delhi,Fashion
Product_41,2024-05-28,4,107.24,428.96,Mumbai,Groceries
Product_24,2024-06-14,1,395.73,395.73,Mumbai,Fashion
Product_39,2024-03-31,8,139.66,1117.28,Delhi,Stationery
Product_19,2024-01-28,17,353.16,6003.72,Delhi,Groceries
Product_6,2024-04-11,9,474.57,4271.13,Delhi,Stationery
Product_48,2024-01-04,5,388.23,1941.15,Chennai,Beauty
Product_50,2024-05-03,18,411.76,7411.68,Bangalore,Stationery
Product_3,2024-03-24,8,225.54,1804.32,Hyderabad,Electronics
Product_28,2024-02-09,6,457.26,2743.56,Chennai,Fashion
Product_50,2024-03-03,13,484.89,6303.57,Chennai,Electronics
Product_26,2024-01-20,17,197.24,3353.08,Hyderabad,Electronics
Product_12,2024-04-29,18,117.16,2108.88,Chennai,Stationery
Product_8,2024-06-18,19,483.71,9190.49,Mumbai,Beauty
Product_27,2024-03-27,9,265.76,2391.84,Hyderabad,Groceries
Product_47,2024-05-08,3,472.13,1416.39,Mumbai,Fashion
Product_35,2024-01-04,15,58.08,871.2,Bangalore,Fashion
Product_39,2024-03-28,18,285.91,5146.38,Mumbai,Beauty
Product_38,2024-03-20,12,53.8,645.6,Delhi,Groceries
Product_25,2024-02-14,11,449.36,4942.96,Mumbai,Groceries
Product_31,2024-06-15,4,350.82,1403.28,Mumbai,Fashion
Product_25,2024-05-16,10,136.67,1366.7,Hyderabad,Groceries
Product_30,2024-06-15,14,250.17,3502.38,Bangalore,Stationery
Product_50,2024-05-08,7,375.77,2630.39,Chennai,Stationery
Product_3,2024-06-01,11,117.44,1291.84,Mumbai,Fashion
Product_10,2024-02-05,10,410.81,4108.1,Mumbai,Beauty
Product_8,2024-04-13,14,53.05,742.7,Delhi,Beauty
Product_29,2024-01-28,9,433.25,3899.25,Bangalore,Stationery
Product_42,2024-02-18,16,163.51,2616.16,Chennai,Fashion
Product_38,2024-03-03,19,170.92,3247.48,Delhi,Fashion
Product_3,2024-03-08,19,339.28,6446.32,Mumbai,Fashion
Product_5,2024-05-30,18,65.28,1175.04,Chennai,Groceries
Product_8,2024-05-20,11,61.82,680.02,Mumbai,Stationery
Product_43,2024-03-22,2,50.89,101.78,Hyderabad,Stationery
Product_7,2024-01-31,1,374.67,374.67,Delhi,Beauty
Product_3,2024-01-25,12,319.4,3832.8,Hyderabad,Beauty
Product_9,2024-03-14,9,62.84,565.56,Delhi,Groceries
Product_15,2024-06-22,17,120.92,2055.64,Delhi,Fashion
Product_4,2024-03-05,19,290.5,5519.5,Hyderabad,Groceries
Product_18,2024-01-27,16,244.76,3916.16,Delhi,Stationery
Product_4,2024-04-05,17,107.81,1832.77,Hyderabad,Beauty
Product_49,2024-02-27,12,288.24,3458.88,Hyderabad,Fashion
Product_29,2024-02-24,17,130.93,2225.81,Mumbai,Stationery
Product_36,2024-02-14,16,83.49,1335.84,Bangalore,Fashion
Product_9,2024-06-11,9,55.79,502.11,Mumbai,Beauty
Product_47,2024-01-03,6,314.42,1886.52,Delhi,Stationery
Product_37,2024-04-16,15,138.57,2078.55,Mumbai,Beauty
Product_2,2024-01-24,8,85.36,682.88,Hyderabad,Groceries
Product_9,2024-04-04,19,125.14,2377.66,Delhi,Groceries
Product_45,2024-04-19,6,497.1,2982.6,Bangalore,Beauty
Product_21,2024-02-27,11,274.47,3019.17,Mumbai,Stationery
Product_22,2024-06-19,18,240.67,4332.06,Bangalore,Beauty
Product_27,2024-02-20,3,387.08,1161.24,Delhi,Beauty
Product_43,2024-02-03,7,429.91,3009.37,Mumbai,Fashion
Product_38,2024-02-28,8,472.07,3776.56,Delhi,Beauty
Product_14,2024-01-28,13,75.86,986.18,Chennai,Groceries
Product_24,2024-04-11,7,162.07,1134.49,Mumbai,Groceries
Product_3,2024-03-01,7,380.28,2661.96,Chennai,Beauty
Product_50,2024-02-02,6,89.34,536.04,Mumbai,Fashion
Product_50,2024-03-12,14,285.63,3998.82,Mumbai,Groceries
Product_20,2024-03-17,6,307.36,1844.16,Bangalore,Electronics
Product_15,2024-06-01,4,190.76,763.04,Chennai,Beauty
Product_39,2024-05-01,15,386.81,5802.15,Bangalore,Beauty
Product_37,2024-05-02,18,376.3,6773.4,Chennai,Beauty
Product_32,2024-04-26,4,181.05,724.2,Mumbai,Fashion
Product_24,2024-06-22,15,210.32,3154.8,Mumbai,Groceries
Product_24,2024-01-24,3,292.81,878.43,Hyderabad,Beauty
Product_8,2024-05-04,20,239.9,4798.0,Mumbai,Fashion
Product_30,2024-06-09,18,56.0,1008.0,Delhi,Beauty
Product_34,2024-06-11,1,307.33,307.33,Delhi,Electronics
Product_2,2024-06-15,15,249.93,3748.95,Mumbai,Beauty
Product_46,2024-05-28,9,311.15,2800.35,Delhi,Fashion
Product_5,2024-04-26,5,465.6,2328.0,Delhi,Fashion
Product_21,2024-01-21,11,141.86,1560.46,Mumbai,Beauty
Product_7,2024-04-03,4,270.06,1080.24,Mumbai,Groceries
Product_12,2024-04-25,20,345.4,6908.0,Delhi,Beauty
Product_19,2024-04-17,15,61.72,925.8,Hyderabad,Stationery
Product_27,2024-06-29,7,493.4,3453.8,Chennai,Electronics
Product_4,2024-01-16,8,122.21,977.68,Hyderabad,Electronics
Product_44,2024-01-08,20,337.15,6743.0,Chennai,Beauty
Product_15,2024-04-29,18,239.18,4305.24,Chennai,Electronics
Product_13,2024-04-24,1,415.14,415.14,Delhi,Fashion
Product_2,2024-01-07,5,478.15,2390.75,Hyderabad,Fashion
Product_50,2024-02-28,14,73.89,1034.46,Delhi,Stationery
Product_43,2024-01-09,20,200.95,4019.0,Chennai,Groceries
Product_2,2024-03-14,1,470.97,470.97,Mumbai,Fashion
Product_23,2024-05-01,9,434.41,3909.69,Bangalore,Fashion
Product_12,2024-05-11,6,279.84,1679.04,Hyderabad,Stationery
Product_10,2024-05-08,7,222.78,1559.46,Hyderabad,Beauty
Product_40,2024-02-10,11,210.95,2320.45,Hyderabad,Fashion
Product_6,2024-06-22,20,130.29,2605.8,Bangalore,Beauty
Product_47,2024-02-12,20,61.66,1233.2,Bangalore,Electronics
Product_7,2024-01-17,16,373.55,5976.8,Chennai,Beauty
Product_18,2024-05-07,8,163.6,1308.8,Delhi,Beauty
Product_43,2024-01-07,3,453.03,1359.09,Bangalore,Groceries
Product_36,2024-06-04,4,488.42,1953.68,Chennai,Groceries
Product_47,2024-06-07,7,74.66,522.62,Delhi,Stationery
Product_33,2024-04-07,13,58.9,765.7,Chennai,Fashion
Product_23,2024-03-06,6,439.84,2639.04,Mumbai,Beauty
Product_28,2024-06-08,20,255.21,5104.2,Hyderabad,Beauty
Product_20,2024-01-14,12,430.68,5168.16,Delhi,Stationery
Product_10,2024-01-05,13,90.87,1181.31,Hyderabad,Beauty
Product_3,2024-06-05,16,172.75,2764.0,Delhi,Beauty
Product_44,2024-01-12,10,98.37,983.7,Mumbai,Fashion
Product_33,2024-05-30,2,414.5,829.0,Mumbai,Electronics
Product_32,2024-05-14,18,341.3,6143.4,Mumbai,Stationery
Product_17,2024-06-03,10,393.3,3933.0,Hyderabad,Electronics
Product_48,2024-03-22,15,309.47,4642.05,Mumbai,Beauty
Product_7,2024-06-21,10,105.92,1059.2,Hyderabad,Electronics
Product_50,2024-03-29,4,347.49,1389.96,Bangalore,Fashion
Product_34,2024-05-16,9,162.17,1459.53,Bangalore,Groceries
Product_13,2024-02-08,17,312.44,5311.48,Delhi,Groceries
Product_43,2024-02-05,20,263.86,5277.2,Mumbai,Groceries
Product_44,2024-04-06,12,489.64,5875.68,Chennai,Beauty
Product_7,2024-04-27,4,298.13,1192.52,Mumbai,Groceries
Product_45,2024-02-29,16,441.72,7067.52,Delhi,Stationery
Product_40,2024-03-22,11,493.22,5425.42,Chennai,Fashion
Product_48,2024-02-22,10,436.38,4363.8,Delhi,Beauty
Product_50,2024-04-18,5,268.88,1344.4,Hyderabad,Groceries
Product_26,2024-02-03,10,371.24,3712.4,Hyderabad,Electronics
Product_19,2024-04-25,8,121.59,972.72,Mumbai,Stationery
Product_23,2024-03-30,12,497.06,5964.72,Hyderabad,Stationery
Product_16,2024-01-20,18,105.89,1906.02,Bangalore,Fashion
Product_50,2024-02-28,14,174.25,2439.5,Chennai,Groceries
Product_15,2024-04-27,7,348.65,2440.55,Delhi,Electronics
Product_34,2024-01-24,7,148.31,1038.17,Mumbai,Groceries
Product_45,2024-01-09,3,216.73,650.19,Hyderabad,Electronics
Product_12,2024-04-24,20,422.98,8459.6,Delhi,Electronics
Product_50,2024-06-07,9,121.39,1092.51,Chennai,Stationery
Product_39,2024-02-10,6,342.8,2056.8,Mumbai,Stationery
Product_1,2024-06-15,12,142.77,1713.24,Mumbai,Beauty
Product_15,2024-04-07,1,371.67,371.67,Delhi,Fashion
Product_28,2024-03-21,1,130.7,130.7,Hyderabad,Beauty
Product_24,2024-01-23,10,68.85,688.5,Hyderabad,Groceries
Product_28,2024-05-01,5,251.42,1257.1,Hyderabad,Beauty
Product_4,2024-04-09,1,303.14,303.14,Delhi,Groceries
Product_35,2024-03-04,11,228.07,2508.77,Chennai,Beauty
Product_36,2024-06-24,2,127.5,255.0,Hyderabad,Fashion
Product_5,2024-05-07,5,402.48,2012.4,Hyderabad,Groceries
Product_17,2024-02-06,17,164.15,2790.55,Bangalore,Groceries
Product_36,2024-05-03,6,497.33,2983.98,Delhi,Beauty
Product_29,2024-06-08,13,211.59,2750.67,Mumbai,Electronics
Product_25,2024-02-09,10,468.79,4687.9,Delhi,Fashion
Product_40,2024-01-16,10,119.34,1193.4,Hyderabad,Groceries
Product_26,2024-01-18,12,386.77,4641.24,Mumbai,Electronics
Product_5,2024-01-23,5,498.95,2494.75,Mumbai,Electronics
Product_21,2024-04-04,7,222.92,1560.44,Delhi,Stationery
Product_11,2024-05-28,14,174.62,2444.68,Mumbai,Groceries
Product_15,2024-05-05,20,374.43,7488.6,Delhi,Fashion
Product_28,2024-01-03,17,94.36,1604.12,Delhi,Stationery
Product_25,2024-04-09,9,401.14,3610.26,Hyderabad,Electronics
Product_15,2024-03-01,5,467.36,2336.8,Hyderabad,Electronics
Product_38,2024-06-21,6,275.62,1653.72,Chennai,Fashion
Product_42,2024-04-25,2,243.95,487.9,Mumbai,Fashion
Product_28,2024-04-02,4,221.37,885.48,Hyderabad,Fashion
Product_20,2024-04-26,2,71.78,143.56,Bangalore,Stationery
Product_31,2024-06-09,4,289.66,1158.64,Hyderabad,Fashion
Product_17,2024-03-27,7,241.21,1688.47,Chennai,Fashion
Product_36,2024-02-17,10,354.85,3548.5,Chennai,Fashion
Product_39,2024-06-04,17,255.01,4335.17,Bangalore,Beauty
Product_42,2024-03-18,1,353.29,353.29,Hyderabad,Groceries
Product_15,2024-03-30,19,438.44,8330.36,Mumbai,Stationery
Product_3,2024-01-19,14,489.51,6853.14,Delhi,Electronics
Product_43,2024-05-14,14,411.05,5754.7,Chennai,Groceries
Product_3,2024-04-01,12,365.78,4389.36,Delhi,Stationery
Product_10,2024-01-23,7,234.12,1638.84,Bangalore,Stationery
Product_48,2024-04-10,12,116.74,1400.88,Chennai,Fashion
Product_18,2024-04-23,8,300.23,2401.84,Mumbai,Groceries
Product_46,2024-05-16,2,260.75,521.5,Mumbai,Electronics
Product_6,2024-01-30,17,74.69,1269.73,Hyderabad,Beauty
Product_5,2024-02-16,13,413.88,5380.44,Delhi,Groceries
Product_37,2024-06-19,16,110.2,1763.2,Chennai,Fashion
Product_50,2024-03-27,4,400.4,1601.6,Bangalore,Fashion
Product_49,2024-02-18,10,391.28,3912.8,Chennai,Electronics
Product_45,2024-05-31,7,165.86,1161.02,Delhi,Fashion
Product_14,2024-01-12,8,230.99,1847.92,Bangalore,Beauty
Product_8,2024-04-04,6,196.5,1179.0,Hyderabad,Groceries
Product_13,2024-03-28,1,480.47,480.47,Mumbai,Groceries
Product_16,2024-01-04,1,464.02,464.02,Chennai,Stationery
Product_35,2024-03-29,13,265.18,3447.34,Delhi,Electronics
Product_2,2024-01-30,9,309.66,2786.94,Delhi,Groceries
Product_1,2024-05-03,10,123.31,1233.1,Delhi,Groceries
Product_2,2024-04-19,2,393.86,787.72,Delhi,Groceries
Product_18,2024-03-28,2,347.99,695.98,Hyderabad,Stationery
Product_36,2024-03-29,3,169.84,509.52,Mumbai,Fashion
Product_45,2024-01-26,12,90.37,1084.44,Bangalore,Beauty
Product_29,2024-06-09,4,372.78,1491.12,Mumbai,Beauty
Product_35,2024-01-15,6,290.2,1741.2,Chennai,Groceries
Product_48,2024-03-07,20,460.13,9202.6,Chennai,Groceries
Product_40,2024-04-30,8,54.4,435.2,Bangalore,Groceries
Product_35,2024-03-23,8,209.63,1677.04,Hyderabad,Beauty
Product_34,2024-04-14,14,244.51,3423.14,Hyderabad,Electronics
Product_5,2024-05-03,16,235.98,3775.68,Mumbai,Beauty
Product_39,2024-01-03,3,416.99,1250.97,Chennai,Stationery
Product_29,2024-03-12,5,495.86,2479.3,Mumbai,Beauty
Product_17,2024-05-03,8,483.69,3869.52,Bangalore,Stationery
Product_41,2024-03-18,20,485.5,9710.0,Mumbai,Groceries
Product_31,2024-03-01,7,279.0,1953.0,Delhi,Fashion
Product_9,2024-05-15,14,492.46,6894.44,Mumbai,Groceries
Product_30,2024-01-14,7,109.2,764.4,Chennai,Electronics
Product_32,2024-06-03,12,394.47,4733.64,Delhi,Electronics
Product_46,2024-06-14,17,307.14,5221.38,Mumbai,Stationery
Product_32,2024-02-01,1,338.94,338.94,Delhi,Beauty
Product_32,2024-02-01,2,131.2,262.4,Chennai,Stationery
Product_14,2024-01-05,17,229.53,3902.01,Mumbai,Beauty
Product_47,2024-03-07,17,58.17,988.89,Chennai,Stationery
Product_20,2024-02-19,18,140.13,2522.34,Mumbai,Electronics
Product_1,2024-05-13,4,327.19,1308.76,Mumbai,Fashion
Product_2,2024-05-18,6,286.8,1720.8,Delhi,Beauty
Product_49,2024-04-07,19,448.41,8519.79,Hyderabad,Electronics
Product_6,2024-04-20,5,470.07,2350.35,Chennai,Groceries
Product_46,2024-04-19,18,483.63,8705.34,Mumbai,Groceries
Product_17,2024-01-30,7,126.83,887.81,Bangalore,Stationery
Product_1,2024-04-13,15,410.72,6160.8,Mumbai,Beauty
Product_4,2024-04-25,18,113.87,2049.66,Chennai,Groceries
Product_3,2024-06-17,7,177.88,1245.16,Hyderabad,Stationery
Product_50,2024-02-07,7,489.49,3426.43,Chennai,Stationery
Product_34,2024-01-31,3,213.21,639.63,Bangalore,Stationery
Product_3,2024-02-25,15,119.05,1785.75,Bangalore,Beauty
Product_21,2024-06-22,18,207.74,3739.32,Hyderabad,Electronics
Product_35,2024-02-03,8,412.04,3296.32,Chennai,Stationery
Product_36,2024-06-17,8,339.36,2714.88,Delhi,Groceries
Product_8,2024-03-13,16,106.81,1708.96,Hyderabad,Stationery
Product_34,2024-05-19,4,189.88,759.52,Chennai,Fashion
Product_25,2024-05-05,17,304.62,5178.54,Bangalore,Fashion
Product_47,2024-01-04,5,149.1,745.5,Hyderabad,Stationery
Product_19,2024-04-29,1,269.43,269.43,Delhi,Beauty
Product_49,2024-05-04,7,455.88,3191.16,Bangalore,Electronics
Product_3,2024-06-12,14,122.77,1718.78,Hyderabad,Stationery
Product_25,2024-03-26,17,333.49,5669.33,Hyderabad,Groceries
Product_41,2024-02-20,2,234.04,468.08,Hyderabad,Electronics
Product_7,2024-06-27,16,236.6,3785.6,Delhi,Groceries
Product_40,2024-02-06,5,341.43,1707.15,Hyderabad,Fashion
Product_27,2024-05-01,6,78.09,468.54,Hyderabad,Stationery
Product_46,2024-02-21,12,319.95,3839.4,Chennai,Fashion
Product_19,2024-02-14,12,206.19,2474.28,Delhi,Electronics
Product_41,2024-01-10,13,128.24,1667.12,Chennai,Stationery
Product_39,2024-06-22,3,237.41,712.23,Delhi,Electronics
Product_50,2024-04-24,17,217.12,3691.04,Delhi,Stationery
Product_10,2024-04-04,6,61.17,367.02,Chennai,Beauty
Product_32,2024-03-07,13,137.34,1785.42,Hyderabad,Beauty
Product_38,2024-03-18,16,123.16,1970.56,Hyderabad,Electronics
Product_46,2024-01-05,16,154.33,2469.28,Chennai,Electronics
Product_29,2024-01-29,13,383.89,4990.57,Bangalore,Fashion
Product_28,2024-01-12,15,94.61,1419.15,Delhi,Fashion
Product_25,2024-05-08,18,272.45,4904.1,Bangalore,Stationery
